ANO;LOCALIDAD_RESIDENCIA;GRUPOS_EDAD_QUINQUENIOS;SEXO;CASOS;MUERTES
2020;18 - Rafael Uribe Uribe;18. 80 a 84 años;F;171;33
2021;07 - Bosa;04. 10 a 14 años;F;1306;
2021;07 - Bosa;20. 90 a 94 años;M;28;10
2021;01 - Usaquén;15. 65 a 69 años;M;1072;82
2021;02 - Chapinero;05. 15 a 19 años;F;719;
2021;10 - Engativá;02. 1 a 4 años;F;728;
2021;99 - Localidad Desconocida;03. 5 a 9 años;M;211;
2021;18 - Rafael Uribe Uribe;09. 35 a 39 años;M;2145;19
2021;22 - En Rev_Loc;08. 30 a 34 años;F;1381;1
2021;12 - Barrios Unidos;20. 90 a 94 años;F;66;14
2022;11 - Suba;15. 65 a 69 años;M;1280;9
2022;09 - Fontibón;03. 5 a 9 años;M;181;
2022;13 - Teusaquillo;20. 90 a 94 años;M;46;7
2023;06 - Tunjuelito;14. 60 a 64 años;F;12;
2024;12 - Barrios Unidos;14. 60 a 64 años;F;9;
2024;01 - Usaquén;13. 55 a 59 años;F;29;
2024;18 - Rafael Uribe Uribe;06. 20 a 24 años;F;3;
2024;11 - Suba;10. 40 a 44 años;F;36;
2024;11 - Suba;20. 90 a 94 años;F;4;1
2024;02 - Chapinero;01. Menor de 1 año;F;10;
2024;01 - Usaquén;16. 70 a 74 años;M;30;
2024;11 - Suba;19. 85 a 89 años;F;20;3
2020;11 - Suba;03. 5 a 9 años;M;780;
2020;03 - Santa Fe;11. 45 A 49 años;F;397;3
2020;03 - Santa Fe;16. 70 a 74 años;M;107;18
2020;02 - Chapinero;12. 50 a 54 años;M;420;4
2020;02 - Chapinero;20. 90 a 94 años;F;37;6
2020;02 - Chapinero;03. 5 a 9 años;M;98;
2020;09 - Fontibón;02. 1 a 4 años;F;177;1
2020;22 - En Rev_Loc;13. 55 a 59 años;M;253;2
2020;13 - Teusaquillo;15. 65 a 69 años;F;221;4
2020;14 - Los Mártires;15. 65 a 69 años;M;138;10
2020;16 - Puente Aranda;16. 70 a 74 años;F;256;20
2020;17 - La Candelaria;14. 60 a 64 años;F;64;
2020;19 - Ciudad Bolívar;20. 90 a 94 años;F;35;15
2020;19 - Ciudad Bolívar;16. 70 a 74 años;F;333;35
2020;99 - Localidad Desconocida;06. 20 a 24 años;M;231;
2021;07 - Bosa;17. 75 a 79 años;M;294;72
2021;11 - Suba;18. 80 a 84 años;M;505;132
2021;11 - Suba;19. 85 a 89 años;F;448;74
2021;03 - Santa Fe;03. 5 a 9 años;M;144;
2021;22 - En Rev_Loc;07. 25 a 29 años;F;1601;
2021;22 - En Rev_Loc;07. 25 a 29 años;M;1577;
2021;14 - Los Mártires;07. 25 a 29 años;F;810;
2021;16 - Puente Aranda;05. 15 a 19 años;F;918;
2021;17 - La Candelaria;08. 30 a 34 años;M;329;2
2021;05 - Usme;12. 50 a 54 años;M;967;26
2021;03 - Santa Fe;12. 50 a 54 años;M;512;11
2021;22 - En Rev_Loc;03. 5 a 9 años;M;336;
2022;10 - Engativá;16. 70 a 74 años;F;637;6
2022;22 - En Rev_Loc;22. Mayor de 100 años;F;10;
2022;15 - Antonio Nariño;05. 15 a 19 años;M;48;
2023;05 - Usme;09. 35 a 39 años;F;17;
2023;05 - Usme;12. 50 a 54 años;F;11;1
2023;09 - Fontibón;08. 30 a 34 años;F;29;
2024;02 - Chapinero;17. 75 a 79 años;M;9;
2024;11 - Suba;12. 50 a 54 años;F;67;
2024;01 - Usaquén;11. 45 A 49 años;F;42;
2024;01 - Usaquén;18. 80 a 84 años;M;21;1
2024;03 - Santa Fe;01. Menor de 1 año;F;7;
2024;07 - Bosa;11. 45 A 49 años;F;11;
2024;01 - Usaquén;16. 70 a 74 años;F;43;1
2020;07 - Bosa;02. 1 a 4 años;M;341;1
2020;11 - Suba;19. 85 a 89 años;F;329;68
2020;03 - Santa Fe;13. 55 a 59 años;F;270;1
2020;09 - Fontibón;04. 10 a 14 años;M;351;
2020;09 - Fontibón;14. 60 a 64 años;F;690;14
2020;13 - Teusaquillo;10. 40 a 44 años;M;527;1
2020;14 - Los Mártires;03. 5 a 9 años;M;63;
2020;16 - Puente Aranda;17. 75 a 79 años;M;172;45
2020;16 - Puente Aranda;03. 5 a 9 años;M;178;
2020;04 - San Cristóbal;16. 70 a 74 años;M;282;47
2020;18 - Rafael Uribe Uribe;04. 10 a 14 años;M;332;
2021;11 - Suba;18. 80 a 84 años;F;737;97
2021;14 - Los Mártires;14. 60 a 64 años;M;313;28
2021;16 - Puente Aranda;04. 10 a 14 años;M;529;
2021;17 - La Candelaria;10. 40 a 44 años;F;254;2
2021;15 - Antonio Nariño;02. 1 a 4 años;M;72;
2021;18 - Rafael Uribe Uribe;13. 55 a 59 años;F;1692;26
2021;22 - En Rev_Loc;21. 95 a 99 años;F;8;2
2021;99 - Localidad Desconocida;18. 80 a 84 años;F;63;6
2021;99 - Localidad Desconocida;01. Menor de 1 año;F;33;
2022;16 - Puente Aranda;19. 85 a 89 años;F;99;14
2022;16 - Puente Aranda;18. 80 a 84 años;M;88;7
2022;12 - Barrios Unidos;15. 65 a 69 años;F;322;
2023;05 - Usme;01. Menor de 1 año;M;38;
2023;05 - Usme;08. 30 a 34 años;F;10;
2024;01 - Usaquén;14. 60 a 64 años;M;30;
2024;02 - Chapinero;08. 30 a 34 años;F;14;
2020;03 - Santa Fe;12. 50 a 54 años;M;336;10
2020;08 - Kennedy;20. 90 a 94 años;F;85;28
2020;22 - En Rev_Loc;10. 40 a 44 años;F;497;
2020;13 - Teusaquillo;07. 25 a 29 años;F;775;1
2020;13 - Teusaquillo;15. 65 a 69 años;M;223;15
2020;14 - Los Mártires;18. 80 a 84 años;M;54;12
2020;16 - Puente Aranda;02. 1 a 4 años;F;112;
2020;19 - Ciudad Bolívar;17. 75 a 79 años;M;239;59
2020;99 - Localidad Desconocida;08. 30 a 34 años;F;298;
2020;99 - Localidad Desconocida;14. 60 a 64 años;F;95;7
2021;10 - Engativá;19. 85 a 89 años;M;285;111
2021;06 - Tunjuelito;07. 25 a 29 años;F;1283;1
2021;13 - Teusaquillo;13. 55 a 59 años;F;1064;15
2021;14 - Los Mártires;12. 50 a 54 años;F;485;3
2021;12 - Barrios Unidos;19. 85 a 89 años;F;106;25
2021;19 - Ciudad Bolívar;02. 1 a 4 años;M;395;
2021;05 - Usme;04. 10 a 14 años;M;621;
2022;16 - Puente Aranda;18. 80 a 84 años;F;139;2
2022;19 - Ciudad Bolívar;11. 45 A 49 años;M;335;1
2023;05 - Usme;08. 30 a 34 años;M;9;
2023;07 - Bosa;17. 75 a 79 años;F;10;
2023;11 - Suba;05. 15 a 19 años;F;17;
2023;11 - Suba;08. 30 a 34 años;M;39;
2024;08 - Kennedy;16. 70 a 74 años;F;13;
2024;06 - Tunjuelito;12. 50 a 54 años;M;1;1
2024;02 - Chapinero;09. 35 a 39 años;M;13;
2024;18 - Rafael Uribe Uribe;13. 55 a 59 años;F;5;
2024;11 - Suba;14. 60 a 64 años;M;26;
2024;16 - Puente Aranda;09. 35 a 39 años;M;5;
2024;02 - Chapinero;13. 55 a 59 años;F;11;
2024;01 - Usaquén;10. 40 a 44 años;M;24;
2020;05 - Usme;05. 15 a 19 años;M;396;
2020;11 - Suba;22. Mayor de 100 años;F;7;2
2020;01 - Usaquén;05. 15 a 19 años;F;778;
2020;02 - Chapinero;18. 80 a 84 años;M;62;18
2020;02 - Chapinero;10. 40 a 44 años;F;624;
2020;19 - Ciudad Bolívar;03. 5 a 9 años;F;365;
2020;99 - Localidad Desconocida;18. 80 a 84 años;M;39;13
2021;05 - Usme;08. 30 a 34 años;F;2121;3
2021;05 - Usme;10. 40 a 44 años;M;1317;14
2021;05 - Usme;02. 1 a 4 años;M;194;
2021;05 - Usme;13. 55 a 59 años;F;1023;37
2021;03 - Santa Fe;14. 60 a 64 años;M;392;22
2021;06 - Tunjuelito;09. 35 a 39 años;F;1009;4
2021;16 - Puente Aranda;07. 25 a 29 años;F;2186;
2021;16 - Puente Aranda;19. 85 a 89 años;M;119;42
2021;15 - Antonio Nariño;05. 15 a 19 años;F;374;
2021;15 - Antonio Nariño;12. 50 a 54 años;F;508;4
2021;19 - Ciudad Bolívar;11. 45 A 49 años;M;1838;40
2021;99 - Localidad Desconocida;12. 50 a 54 años;F;734;8
2022;11 - Suba;02. 1 a 4 años;F;771;
2022;22 - En Rev_Loc;04. 10 a 14 años;M;318;
2022;12 - Barrios Unidos;20. 90 a 94 años;F;60;10
2023;05 - Usme;10. 40 a 44 años;M;8;
2023;11 - Suba;09. 35 a 39 años;M;37;
2023;11 - Suba;16. 70 a 74 años;M;56;2
2023;01 - Usaquén;09. 35 a 39 años;M;50;
2023;06 - Tunjuelito;03. 5 a 9 años;F;3;
2023;22 - En Rev_Loc;08. 30 a 34 años;F;165;
2023;22 - En Rev_Loc;15. 65 a 69 años;M;98;3
2020;03 - Santa Fe;15. 65 a 69 años;M;169;16
2020;02 - Chapinero;17. 75 a 79 años;F;95;8
2020;06 - Tunjuelito;21. 95 a 99 años;M;4;2
2020;06 - Tunjuelito;16. 70 a 74 años;M;157;26
2020;22 - En Rev_Loc;09. 35 a 39 años;M;682;
2020;13 - Teusaquillo;22. Mayor de 100 años;F;2;2
2020;14 - Los Mártires;10. 40 a 44 años;M;314;1
2020;14 - Los Mártires;18. 80 a 84 años;F;46;6
2020;16 - Puente Aranda;17. 75 a 79 años;F;190;19
2020;12 - Barrios Unidos;10. 40 a 44 años;F;543;2
2020;12 - Barrios Unidos;03. 5 a 9 años;F;80;
2020;15 - Antonio Nariño;17. 75 a 79 años;F;82;9
2021;11 - Suba;01. Menor de 1 año;F;239;1
2021;17 - La Candelaria;08. 30 a 34 años;F;351;
2021;12 - Barrios Unidos;14. 60 a 64 años;M;576;34
2021;03 - Santa Fe;14. 60 a 64 años;F;356;16
2022;08 - Kennedy;09. 35 a 39 años;M;1375;1
2023;06 - Tunjuelito;15. 65 a 69 años;M;4;
2024;08 - Kennedy;13. 55 a 59 años;F;15;
2024;16 - Puente Aranda;17. 75 a 79 años;M;4;
2024;08 - Kennedy;01. Menor de 1 año;F;27;
2024;01 - Usaquén;07. 25 a 29 años;F;21;
2024;02 - Chapinero;13. 55 a 59 años;M;16;
2020;03 - Santa Fe;14. 60 a 64 años;F;209;7
2020;09 - Fontibón;03. 5 a 9 años;M;260;
2020;14 - Los Mártires;14. 60 a 64 años;F;156;6
2020;16 - Puente Aranda;18. 80 a 84 años;M;132;35
2020;17 - La Candelaria;10. 40 a 44 años;F;110;1
2020;04 - San Cristóbal;16. 70 a 74 años;F;270;25
2020;12 - Barrios Unidos;16. 70 a 74 años;M;114;16
2020;99 - Localidad Desconocida;11. 45 A 49 años;F;149;3
2021;16 - Puente Aranda;14. 60 a 64 años;F;1030;41
2021;17 - La Candelaria;15. 65 a 69 años;M;82;9
2021;19 - Ciudad Bolívar;02. 1 a 4 años;F;381;
2021;99 - Localidad Desconocida;15. 65 a 69 años;M;249;22
2022;12 - Barrios Unidos;12. 50 a 54 años;M;270;
2023;09 - Fontibón;14. 60 a 64 años;F;38;
2023;18 - Rafael Uribe Uribe;18. 80 a 84 años;M;7;2
2024;12 - Barrios Unidos;12. 50 a 54 años;F;12;
2020;01 - Usaquén;20. 90 a 94 años;F;102;16
2020;14 - Los Mártires;05. 15 a 19 años;F;164;1
2020;19 - Ciudad Bolívar;17. 75 a 79 años;F;241;35
2020;18 - Rafael Uribe Uribe;19. 85 a 89 años;M;75;31
2021;03 - Santa Fe;03. 5 a 9 años;F;123;
2021;10 - Engativá;05. 15 a 19 años;F;3238;
2021;13 - Teusaquillo;14. 60 a 64 años;M;658;32
2021;18 - Rafael Uribe Uribe;04. 10 a 14 años;M;765;
2021;03 - Santa Fe;13. 55 a 59 años;F;556;8
2021;17 - La Candelaria;04. 10 a 14 años;F;89;1
2022;08 - Kennedy;16. 70 a 74 años;F;532;7
2022;09 - Fontibón;07. 25 a 29 años;F;1139;
2022;22 - En Rev_Loc;13. 55 a 59 años;M;754;
2022;99 - Localidad Desconocida;01. Menor de 1 año;M;38;
2023;08 - Kennedy;01. Menor de 1 año;M;64;
2023;01 - Usaquén;13. 55 a 59 años;M;37;
2023;22 - En Rev_Loc;12. 50 a 54 años;M;83;1
2024;02 - Chapinero;21. 95 a 99 años;M;2;
2024;09 - Fontibón;14. 60 a 64 años;F;16;
2024;11 - Suba;16. 70 a 74 años;F;39;
2024;11 - Suba;08. 30 a 34 años;M;18;
2020;08 - Kennedy;18. 80 a 84 años;F;372;63
2020;01 - Usaquén;01. Menor de 1 año;F;60;
2020;02 - Chapinero;17. 75 a 79 años;M;92;14
2020;13 - Teusaquillo;20. 90 a 94 años;F;28;7
2020;15 - Antonio Nariño;05. 15 a 19 años;F;176;
2020;99 - Localidad Desconocida;03. 5 a 9 años;F;33;
2020;18 - Rafael Uribe Uribe;17. 75 a 79 años;F;220;29
2021;01 - Usaquén;19. 85 a 89 años;F;306;63
2021;01 - Usaquén;01. Menor de 1 año;M;131;
2021;06 - Tunjuelito;18. 80 a 84 años;F;86;17
2021;13 - Teusaquillo;04. 10 a 14 años;M;361;
2021;17 - La Candelaria;14. 60 a 64 años;F;152;2
2021;15 - Antonio Nariño;08. 30 a 34 años;M;651;3
2021;19 - Ciudad Bolívar;03. 5 a 9 años;M;628;1
2021;18 - Rafael Uribe Uribe;15. 65 a 69 años;F;821;51
2021;02 - Chapinero;19. 85 a 89 años;F;85;19
2021;22 - En Rev_Loc;05. 15 a 19 años;F;697;
2022;22 - En Rev_Loc;05. 15 a 19 años;F;435;
2023;11 - Suba;03. 5 a 9 años;M;21;
2023;01 - Usaquén;10. 40 a 44 años;F;83;
2023;10 - Engativá;07. 25 a 29 años;F;50;
2023;22 - En Rev_Loc;12. 50 a 54 años;F;149;1
2023;15 - Antonio Nariño;10. 40 a 44 años;F;9;
2020;11 - Suba;18. 80 a 84 años;F;468;77
2020;01 - Usaquén;18. 80 a 84 años;F;332;36
2020;10 - Engativá;19. 85 a 89 años;F;274;58
2020;22 - En Rev_Loc;01. Menor de 1 año;F;28;
2020;13 - Teusaquillo;14. 60 a 64 años;M;317;13
2020;14 - Los Mártires;15. 65 a 69 años;F;130;8
2020;14 - Los Mártires;16. 70 a 74 años;M;101;20
2020;17 - La Candelaria;11. 45 A 49 años;M;106;
2020;17 - La Candelaria;11. 45 A 49 años;F;90;2
2020;04 - San Cristóbal;03. 5 a 9 años;M;250;
2020;12 - Barrios Unidos;05. 15 a 19 años;M;202;
2020;12 - Barrios Unidos;18. 80 a 84 años;F;102;15
2020;19 - Ciudad Bolívar;21. 95 a 99 años;F;12;6
2020;19 - Ciudad Bolívar;02. 1 a 4 años;F;262;1
2020;99 - Localidad Desconocida;17. 75 a 79 años;M;39;8
2021;03 - Santa Fe;09. 35 a 39 años;F;921;1
2021;22 - En Rev_Loc;05. 15 a 19 años;M;708;
2021;14 - Los Mártires;15. 65 a 69 años;M;206;16
2021;14 - Los Mártires;12. 50 a 54 años;M;387;7
2021;14 - Los Mártires;11. 45 A 49 años;M;439;7
2021;04 - San Cristóbal;16. 70 a 74 años;F;346;43
2021;12 - Barrios Unidos;13. 55 a 59 años;F;897;11
2021;12 - Barrios Unidos;14. 60 a 64 años;F;655;18
2021;15 - Antonio Nariño;03. 5 a 9 años;M;130;
2023;11 - Suba;19. 85 a 89 años;M;31;2
2023;02 - Chapinero;02. 1 a 4 años;M;14;
2024;05 - Usme;03. 5 a 9 años;M;2;
2024;08 - Kennedy;10. 40 a 44 años;F;21;
2024;08 - Kennedy;14. 60 a 64 años;F;25;
2024;01 - Usaquén;10. 40 a 44 años;F;48;
2024;02 - Chapinero;10. 40 a 44 años;M;18;
2024;08 - Kennedy;07. 25 a 29 años;F;23;
2020;05 - Usme;15. 65 a 69 años;M;307;43
2020;06 - Tunjuelito;18. 80 a 84 años;F;87;16
2020;06 - Tunjuelito;04. 10 a 14 años;F;178;
2020;22 - En Rev_Loc;07. 25 a 29 años;F;670;
2020;14 - Los Mártires;12. 50 a 54 años;F;228;2
2020;14 - Los Mártires;20. 90 a 94 años;F;34;10
2020;16 - Puente Aranda;18. 80 a 84 años;F;163;31
2020;17 - La Candelaria;08. 30 a 34 años;M;176;
2020;12 - Barrios Unidos;05. 15 a 19 años;F;209;
2020;12 - Barrios Unidos;12. 50 a 54 años;M;329;5
2020;19 - Ciudad Bolívar;18. 80 a 84 años;M;131;36
2020;99 - Localidad Desconocida;06. 20 a 24 años;F;214;2
2021;02 - Chapinero;02. 1 a 4 años;M;192;
2021;06 - Tunjuelito;01. Menor de 1 año;M;39;
2021;04 - San Cristóbal;11. 45 A 49 años;F;1447;14
2021;08 - Kennedy;20. 90 a 94 años;F;131;39
2022;07 - Bosa;15. 65 a 69 años;F;214;3
2022;15 - Antonio Nariño;04. 10 a 14 años;F;39;
2023;02 - Chapinero;13. 55 a 59 años;F;33;
2023;19 - Ciudad Bolívar;17. 75 a 79 años;F;6;1
2024;11 - Suba;02. 1 a 4 años;M;37;
2024;09 - Fontibón;19. 85 a 89 años;M;3;
2024;09 - Fontibón;01. Menor de 1 año;F;8;
2024;09 - Fontibón;09. 35 a 39 años;F;14;
2024;11 - Suba;14. 60 a 64 años;F;51;
2024;10 - Engativá;07. 25 a 29 años;F;26;
2024;11 - Suba;11. 45 A 49 años;F;42;
2024;19 - Ciudad Bolívar;11. 45 A 49 años;M;2;
2024;13 - Teusaquillo;16. 70 a 74 años;F;10;
2024;11 - Suba;18. 80 a 84 años;F;23;
2020;03 - Santa Fe;04. 10 a 14 años;M;119;
2020;02 - Chapinero;05. 15 a 19 años;F;231;
2020;06 - Tunjuelito;17. 75 a 79 años;M;113;30
2020;06 - Tunjuelito;02. 1 a 4 años;M;76;
2020;22 - En Rev_Loc;12. 50 a 54 años;M;354;1
2020;13 - Teusaquillo;03. 5 a 9 años;M;79;
2020;13 - Teusaquillo;01. Menor de 1 año;F;19;
2020;13 - Teusaquillo;05. 15 a 19 años;M;188;
2020;16 - Puente Aranda;19. 85 a 89 años;F;103;31
2020;17 - La Candelaria;12. 50 a 54 años;M;91;1
2020;15 - Antonio Nariño;21. 95 a 99 años;F;13;3
2021;14 - Los Mártires;03. 5 a 9 años;M;114;
2021;16 - Puente Aranda;17. 75 a 79 años;M;239;55
2021;15 - Antonio Nariño;14. 60 a 64 años;M;360;25
2021;15 - Antonio Nariño;09. 35 a 39 años;F;746;2
2021;99 - Localidad Desconocida;14. 60 a 64 años;M;431;28
2021;99 - Localidad Desconocida;09. 35 a 39 años;M;1373;4
2021;18 - Rafael Uribe Uribe;09. 35 a 39 años;F;2576;2
2021;22 - En Rev_Loc;13. 55 a 59 años;M;586;3
2022;01 - Usaquén;01. Menor de 1 año;M;173;
2023;11 - Suba;06. 20 a 24 años;F;49;
2023;22 - En Rev_Loc;15. 65 a 69 años;F;149;3
2023;19 - Ciudad Bolívar;09. 35 a 39 años;F;21;
2024;10 - Engativá;19. 85 a 89 años;F;8;
2024;11 - Suba;10. 40 a 44 años;M;33;
2024;07 - Bosa;02. 1 a 4 años;M;12;
2020;22 - En Rev_Loc;02. 1 a 4 años;M;80;
2020;99 - Localidad Desconocida;02. 1 a 4 años;M;34;
2021;06 - Tunjuelito;15. 65 a 69 años;F;328;16
2021;06 - Tunjuelito;03. 5 a 9 años;F;213;
2021;06 - Tunjuelito;09. 35 a 39 años;M;970;7
2021;14 - Los Mártires;15. 65 a 69 años;F;187;10
2021;17 - La Candelaria;05. 15 a 19 años;F;115;1
2021;12 - Barrios Unidos;15. 65 a 69 años;M;329;39
2021;02 - Chapinero;18. 80 a 84 años;M;111;29
2021;22 - En Rev_Loc;06. 20 a 24 años;F;1214;
2022;08 - Kennedy;05. 15 a 19 años;M;460;
2022;09 - Fontibón;14. 60 a 64 años;M;563;5
2023;11 - Suba;13. 55 a 59 años;M;59;
2023;08 - Kennedy;06. 20 a 24 años;F;16;
2024;01 - Usaquén;08. 30 a 34 años;M;22;
2024;01 - Usaquén;04. 10 a 14 años;F;6;
2024;19 - Ciudad Bolívar;09. 35 a 39 años;M;4;
2024;11 - Suba;09. 35 a 39 años;M;31;
2024;10 - Engativá;10. 40 a 44 años;F;22;
2024;18 - Rafael Uribe Uribe;09. 35 a 39 años;F;4;
2024;01 - Usaquén;12. 50 a 54 años;M;16;
2020;08 - Kennedy;01. Menor de 1 año;M;160;
2020;02 - Chapinero;04. 10 a 14 años;F;114;
2020;09 - Fontibón;21. 95 a 99 años;F;10;2
2020;09 - Fontibón;04. 10 a 14 años;F;321;
2020;14 - Los Mártires;01. Menor de 1 año;F;14;
2020;04 - San Cristóbal;20. 90 a 94 años;F;40;14
2020;04 - San Cristóbal;19. 85 a 89 años;F;82;16
2020;12 - Barrios Unidos;02. 1 a 4 años;M;53;
2021;10 - Engativá;01. Menor de 1 año;M;218;
2021;06 - Tunjuelito;10. 40 a 44 años;F;972;5
2021;06 - Tunjuelito;16. 70 a 74 años;F;211;19
2021;06 - Tunjuelito;12. 50 a 54 años;M;653;21
2021;06 - Tunjuelito;06. 20 a 24 años;F;1118;
2021;17 - La Candelaria;12. 50 a 54 años;M;190;2
2021;04 - San Cristóbal;20. 90 a 94 años;F;42;15
2021;15 - Antonio Nariño;10. 40 a 44 años;F;611;1
2021;19 - Ciudad Bolívar;04. 10 a 14 años;M;1000;1
2021;18 - Rafael Uribe Uribe;12. 50 a 54 años;M;1420;47
2021;02 - Chapinero;13. 55 a 59 años;M;805;29
2023;01 - Usaquén;18. 80 a 84 años;F;55;
2024;11 - Suba;05. 15 a 19 años;F;12;
2024;09 - Fontibón;08. 30 a 34 años;M;6;
2020;01 - Usaquén;19. 85 a 89 años;M;125;43
2020;01 - Usaquén;02. 1 a 4 años;F;215;
2020;02 - Chapinero;02. 1 a 4 años;F;71;1
2020;17 - La Candelaria;03. 5 a 9 años;M;23;
2020;12 - Barrios Unidos;16. 70 a 74 años;F;145;11
2020;15 - Antonio Nariño;05. 15 a 19 años;M;130;
2021;11 - Suba;20. 90 a 94 años;F;254;63
2021;01 - Usaquén;18. 80 a 84 años;M;398;83
2021;16 - Puente Aranda;13. 55 a 59 años;M;1136;55
2021;04 - San Cristóbal;16. 70 a 74 años;M;315;66
2021;04 - San Cristóbal;15. 65 a 69 años;F;563;32
2021;15 - Antonio Nariño;06. 20 a 24 años;M;516;
2021;99 - Localidad Desconocida;04. 10 a 14 años;F;289;
2021;22 - En Rev_Loc;09. 35 a 39 años;F;1368;1
2021;12 - Barrios Unidos;09. 35 a 39 años;F;1202;4
2022;10 - Engativá;02. 1 a 4 años;M;478;
2023;08 - Kennedy;09. 35 a 39 años;F;50;
2024;01 - Usaquén;08. 30 a 34 años;F;33;
2024;13 - Teusaquillo;07. 25 a 29 años;M;5;
2020;10 - Engativá;20. 90 a 94 años;M;81;34
2020;13 - Teusaquillo;18. 80 a 84 años;M;84;23
2020;12 - Barrios Unidos;04. 10 a 14 años;M;113;
2020;19 - Ciudad Bolívar;02. 1 a 4 años;M;240;
2021;05 - Usme;03. 5 a 9 años;M;349;
2021;01 - Usaquén;02. 1 a 4 años;M;644;
2021;09 - Fontibón;03. 5 a 9 años;M;572;
2021;10 - Engativá;22. Mayor de 100 años;F;6;
2021;06 - Tunjuelito;05. 15 a 19 años;F;586;
2021;14 - Los Mártires;14. 60 a 64 años;F;305;7
2021;16 - Puente Aranda;16. 70 a 74 años;F;402;21
2021;16 - Puente Aranda;06. 20 a 24 años;M;1430;
2021;16 - Puente Aranda;16. 70 a 74 años;M;272;45
2021;17 - La Candelaria;13. 55 a 59 años;F;178;2
2021;12 - Barrios Unidos;04. 10 a 14 años;M;312;
2021;19 - Ciudad Bolívar;08. 30 a 34 años;M;3205;14
2021;19 - Ciudad Bolívar;01. Menor de 1 año;F;112;
2021;14 - Los Mártires;10. 40 a 44 años;F;535;4
2022;18 - Rafael Uribe Uribe;13. 55 a 59 años;M;254;2
2023;03 - Santa Fe;08. 30 a 34 años;M;11;
2023;04 - San Cristóbal;08. 30 a 34 años;F;25;
2024;04 - San Cristóbal;10. 40 a 44 años;F;9;
2024;05 - Usme;01. Menor de 1 año;F;10;
2024;15 - Antonio Nariño;14. 60 a 64 años;F;3;
2024;13 - Teusaquillo;18. 80 a 84 años;F;5;
2020;05 - Usme;18. 80 a 84 años;M;70;29
2020;11 - Suba;19. 85 a 89 años;M;195;58
2020;01 - Usaquén;17. 75 a 79 años;M;311;60
2020;09 - Fontibón;18. 80 a 84 años;F;153;14
2020;10 - Engativá;03. 5 a 9 años;M;570;
2020;14 - Los Mártires;19. 85 a 89 años;M;29;10
2021;12 - Barrios Unidos;20. 90 a 94 años;M;28;14
2021;18 - Rafael Uribe Uribe;20. 90 a 94 años;M;42;20
2023;08 - Kennedy;21. 95 a 99 años;F;3;1
2023;18 - Rafael Uribe Uribe;01. Menor de 1 año;M;40;
2024;08 - Kennedy;11. 45 A 49 años;M;17;
2024;05 - Usme;10. 40 a 44 años;F;6;
2024;19 - Ciudad Bolívar;04. 10 a 14 años;F;2;
2024;08 - Kennedy;15. 65 a 69 años;M;7;
2024;12 - Barrios Unidos;18. 80 a 84 años;F;2;
2024;01 - Usaquén;07. 25 a 29 años;M;18;
2024;14 - Los Mártires;16. 70 a 74 años;F;2;
2020;03 - Santa Fe;02. 1 a 4 años;M;58;
2020;02 - Chapinero;18. 80 a 84 años;F;86;13
2020;13 - Teusaquillo;02. 1 a 4 años;F;58;
2021;13 - Teusaquillo;12. 50 a 54 años;M;859;13
2021;05 - Usme;14. 60 a 64 años;F;795;28
2021;22 - En Rev_Loc;14. 60 a 64 años;M;435;
2021;14 - Los Mártires;01. Menor de 1 año;F;16;
2022;03 - Santa Fe;08. 30 a 34 años;M;341;
2023;10 - Engativá;13. 55 a 59 años;F;53;1
2024;02 - Chapinero;15. 65 a 69 años;F;19;
2024;19 - Ciudad Bolívar;13. 55 a 59 años;F;8;
2024;15 - Antonio Nariño;16. 70 a 74 años;F;3;
2024;05 - Usme;15. 65 a 69 años;F;4;
2024;10 - Engativá;10. 40 a 44 años;M;16;
2024;07 - Bosa;09. 35 a 39 años;M;4;
2020;10 - Engativá;18. 80 a 84 años;F;437;56
2021;07 - Bosa;03. 5 a 9 años;F;830;
2021;02 - Chapinero;20. 90 a 94 años;M;34;14
2021;15 - Antonio Nariño;16. 70 a 74 años;M;156;21
2021;15 - Antonio Nariño;14. 60 a 64 años;F;404;16
2021;15 - Antonio Nariño;17. 75 a 79 años;F;99;17
2021;15 - Antonio Nariño;11. 45 A 49 años;M;429;14
2022;22 - En Rev_Loc;19. 85 a 89 años;M;206;4
2023;03 - Santa Fe;14. 60 a 64 años;F;10;
2023;16 - Puente Aranda;14. 60 a 64 años;F;20;
2024;02 - Chapinero;02. 1 a 4 años;F;3;
2024;07 - Bosa;06. 20 a 24 años;F;4;
2024;07 - Bosa;01. Menor de 1 año;F;15;
2024;08 - Kennedy;09. 35 a 39 años;F;21;
2020;10 - Engativá;20. 90 a 94 años;F;136;34
2020;06 - Tunjuelito;20. 90 a 94 años;M;27;13
2020;06 - Tunjuelito;03. 5 a 9 años;F;98;
2020;22 - En Rev_Loc;15. 65 a 69 años;F;136;
2020;13 - Teusaquillo;02. 1 a 4 años;M;71;
2020;12 - Barrios Unidos;18. 80 a 84 años;M;71;17
2021;03 - Santa Fe;15. 65 a 69 años;F;243;16
2021;03 - Santa Fe;10. 40 a 44 años;F;759;2
2021;01 - Usaquén;02. 1 a 4 años;F;574;1
2021;09 - Fontibón;18. 80 a 84 años;M;171;49
2021;12 - Barrios Unidos;05. 15 a 19 años;F;575;
2021;18 - Rafael Uribe Uribe;18. 80 a 84 años;M;201;63
